risk gene,clearance gene,correlation,t
PVALB,ATF7IP2,0.121896225337529,20000
PVALB,LHFPL4,0.122043529237097,20000
PVALB,KLK15,0.122069501718398,602
PVALB,EIF3I,0.122174015118584,942
PVALB,CC2D2A,0.122205863240909,466
PVALB,ACTB,0.122400028028964,20000
PVALB,MEX3B,0.122597153422287,20000
PVALB,BUD31,0.123178487950939,20000
PVALB,DCAF13,0.123243772996357,20000
PVALB,NFAM1,0.123460133916813,20000
PVALB,TGIF1,0.123631410812638,466
PVALB,AP1G2,0.123766781371978,985
PVALB,DOCK10,0.123798219039292,20000
PVALB,MTIF3,0.123965726600871,20000
PVALB,GRM4,0.124012368871711,20000
PVALB,NDUFB10,0.124134306164106,20000
PVALB,ZNF324B,0.124205463313727,675
PVALB,ERGIC1,0.12434659038476,20000
PVALB,ARHGAP19,0.124358944053065,1878
PVALB,CHRNB2,0.124719334559445,660
PVALB,C12orf66,0.124808276971003,429
PVALB,TMEM8B,0.125012127469082,632
PVALB,HIST1H2BG,0.125073133005118,1459
PVALB,PTCRA,0.125097635623168,20000
PVALB,NPY2R,0.125178892370455,20000
PVALB,BIN1,0.125320438062877,252
PVALB,CHCHD3,0.12536158104155,20000
PVALB,SLC34A3,0.125563419169873,1995
PVALB,FAM161B,0.125902371071244,850
PVALB,ABCB8,0.12606416425794,1617
PVALB,RABL3,0.126459007341502,2031
PVALB,CYP4F8,0.126679204476883,637
PVALB,MON1B,0.126835345621436,726
PVALB,UCK1,0.126962942399537,20000
PVALB,KCNK6,0.127194965750059,987
PVALB,EFTUD2,0.127284808830625,20000
PVALB,CLIC2,0.127380619560166,242
PVALB,CENPO,0.127454274052665,2147
PVALB,AP3B2,0.127609003997935,771
PVALB,CRB3,0.127736642258191,1502
PVALB,ARSD,0.128132467435556,20000
PVALB,PPP2R2B,0.128144068707015,20000
PVALB,TTC24,0.128545922429009,20000
PVALB,LPL,0.12883064678931,20000
PVALB,KLHL7,0.128970911381721,20000
PVALB,PAM,0.129208959037158,1825
PVALB,CAMK2A,0.129305648562494,20000
PVALB,PLEKHG5,0.129461760445012,20000
PVALB,CRELD2,0.130400577798651,20000
PVALB,EAF1,0.130599988865993,2813
PVALB,PORCN,0.130919939867612,196
PVALB,EFNA4,0.131131486450796,657
PVALB,CACNG8,0.131179972276981,20000
PVALB,NANP,0.131202309856917,20000
PVALB,TBC1D5,0.131246116325261,228
PVALB,CNOT4,0.131311425856219,956
PVALB,RNF126,0.131387855790845,679
PVALB,C4orf19,0.131394334901702,247
PVALB,TMIGD2,0.131738676833014,1611
PVALB,RTN4RL1,0.132012159886378,854
PVALB,DUS3L,0.13214624827839,649
PVALB,CXCL6,0.132316058457453,691
PVALB,LCE3A,0.132348866641112,20000
PVALB,RAD23B,0.132787993658775,864
PVALB,C4orf3,0.132988950130961,20000
PVALB,ZNF613,0.133070767995079,504
PVALB,ALOX15B,0.133280573149944,20000
PVALB,KLK8,0.133597281680596,1875
PVALB,SSH1,0.133692346352624,20000
PVALB,GZMM,0.133784666549504,1505
PVALB,ZNF746,0.13395091845293,728
PVALB,MYBPC3,0.134015615917573,20000
PVALB,INCENP,0.134265506001109,181
PVALB,BMP2,0.134432853653526,711
PVALB,ANKRD53,0.134595129868484,20000
PVALB,POLR1A,0.134699950792607,783
PVALB,MYD88,0.134705731069788,654
PVALB,FRMD1,0.134712457771955,611
PVALB,FOXS1,0.134802703015149,698
PVALB,DHRS4L1,0.13486812726329,20000
PVALB,MEFV,0.135068233147799,661
PVALB,NTRK3,0.135076595830822,20000
PVALB,NOC4L,0.13513982464284,598
PVALB,JPH1,0.135434067625946,20000
PVALB,NFATC4,0.135571614151946,697
PVALB,OGFOD1,0.135597870209842,1848
PVALB,VEGFB,0.13575931042839,643
PVALB,IQCG,0.135861248383862,2002
PVALB,TBL1X,0.135920874626299,837
PVALB,HIST1H2BB,0.136081483762251,717
PVALB,DMRTA2,0.136178921907064,1459
PVALB,TAAR2,0.136209132501798,766
PVALB,HLA_DPB1,0.136254498237535,665
PVALB,MAP3K4,0.136356659377106,20000
PVALB,NUCB1,0.136367786311902,598
PVALB,MRPL50,0.136685169044465,20000
PVALB,S100A14,0.136742130803939,675
PVALB,FOXJ3,0.136797157390741,1238
PVALB,PPP2R1A,0.136873743779667,202
PVALB,RASGRF1,0.137191429134193,231
PVALB,IRAK1BP1,0.137265821630983,1514
PVALB,DCAF12L2,0.137651885530265,468
PVALB,CD44,0.137860837683314,348
PVALB,ZNF423,0.137924787344119,260
PVALB,SPRR2E,0.137933038810284,20000
PVALB,FBXO44,0.138053541021452,20000
PVALB,C11orf42,0.138055739647695,20000
PVALB,TBX5,0.138142003506983,1376
PVALB,CHUK,0.138237589593244,1109
PVALB,ARHGEF6,0.138280635161207,1065
PVALB,KNDC1,0.138483927955604,20000
PVALB,TTBK1,0.138582246601129,20000
PVALB,BRD4,0.1391109639669,260
PVALB,UTP20,0.139112904947294,1894
PVALB,SNPH,0.13946616494811,183
PVALB,RPTOR,0.139565354395287,190
PVALB,NFATC2IP,0.139599122166442,1250
PVALB,VWA5B2,0.139624771516645,194
PVALB,MIPEP,0.139781213608878,726
PVALB,MLX,0.140003502314521,20000
PVALB,SUMO1,0.140180683468452,20000
PVALB,MIOX,0.140413643287787,1754
PVALB,FMNL1,0.140414880789379,187
PVALB,IL18BP,0.140432539607398,1042
PVALB,MEF2D,0.140528550888059,1578
PVALB,GPR12,0.140551828485569,1714
PVALB,NAPSB,0.140628999506476,20000
PVALB,OR10H2,0.140881219042585,451
PVALB,AMPH,0.140938027913856,782
PVALB,KCNAB2,0.141273895011247,194
PVALB,SLC9A6,0.141358046316764,145
PVALB,CCDC43,0.141457678047313,20000
PVALB,NCOR2,0.141874368136284,194
PVALB,GTF2B,0.142084377893751,20000
PVALB,ZDHHC23,0.142093824858882,818
PVALB,NRG3,0.142174987142084,20000
PVALB,LAMC3,0.142294571717784,20000
PVALB,USP25,0.142532802639409,20000
PVALB,TTC9C,0.142707009690594,20000
PVALB,ZNF749,0.142913301100627,873
PVALB,ATP9B,0.142922194092384,204
PVALB,TUSC2,0.142930673628894,20000
PVALB,PRKCA,0.143287048048015,206
PVALB,QSOX1,0.143364854141033,20000
PVALB,IRX1,0.143479616606222,1606
PVALB,ANGEL1,0.14350509355232,20000
PVALB,HCFC1,0.143892220844077,20000
PVALB,ZNF18,0.144092022521473,20000
PVALB,SLC35E1,0.144226727971699,189
PVALB,LRRFIP1,0.144276300500444,20000
PVALB,REEP1,0.144393734848917,1565
PVALB,GRAMD1B,0.144398545960816,207
PVALB,CCDC92,0.14445206167903,219
PVALB,CCDC91,0.144468242589205,20000
PVALB,ZNF578,0.144626271059082,229
PVALB,FLJ42627,0.144689608899945,199
PVALB,RALB,0.144699217985124,191
PVALB,NOS1AP,0.144939307150445,20000
PVALB,MMRN2,0.145143859167477,1019
PVALB,ST3GAL2,0.145590042015336,20000
PVALB,CAPN10,0.145806481114755,20000
PVALB,ATP5S,0.145954491805163,1664
PVALB,ZNF467,0.146277153315616,279
PVALB,MICB,0.146333372605314,20000
PVALB,KREMEN1,0.146338640298225,20000
PVALB,FAM135A,0.146405297915982,257
PVALB,SRBD1,0.146412598065003,20000
PVALB,PPIC,0.146533827911286,1421
PVALB,CDC20,0.146586755826577,262
PVALB,C11orf58,0.14677550447642,20000
PVALB,AFG3L2,0.1469072550459,1292
PVALB,IGDCC3,0.146994740861399,399
PVALB,ALDH8A1,0.147009927509127,297
PVALB,DSCAM,0.147268613994519,309
PVALB,PDAP1,0.147270511863257,309
PVALB,CD7,0.14727625068357,20000
PVALB,PRKCE,0.147303411507795,20000
PVALB,DDI2,0.147379326418652,333
PVALB,PTPN14,0.14783664206679,384
PVALB,TMEM232,0.148249979973354,20000
PVALB,FAM135B,0.148351396181494,20000
PVALB,TECPR1,0.148427302577777,20000
PVALB,EXTL1,0.148491671436636,20000
PVALB,SLC44A5,0.148780956559711,20000
PVALB,SLC38A7,0.148860450826155,577
PVALB,PTGR1,0.148861427197505,20000
PVALB,ACIN1,0.149626081728925,662
PVALB,EXOC2,0.149706016890541,1322
PVALB,WWC2,0.149712792417217,438
PVALB,FAM173A,0.149743011198037,20000
PVALB,ZNF254,0.150397166310094,411
PVALB,TNR,0.150478478522083,592
PVALB,STK31,0.15054115240595,712
PVALB,PLAU,0.150614508141518,499
PVALB,DUSP19,0.150738020454748,1641
PVALB,RPAP1,0.150740564256842,20000
PVALB,MYH9,0.150892942125132,615
PVALB,ACTR3BP2,0.151120199805555,20000
PVALB,HTT,0.151235272810004,20000
PVALB,LTB4R,0.15128768942747,398
PVALB,KCTD14,0.151357531049301,1255
PVALB,TOM1L2,0.151539243184959,664
PVALB,DYRK1B,0.151734886729543,700
PVALB,LINC00475,0.151741596760519,1059
PVALB,ABCG1,0.151783231833794,1812
PVALB,SPDYE1,0.151921709627859,20000
PVALB,HUNK,0.152046590040623,20000
PVALB,AURKC,0.152202992626452,706
PVALB,AP1S3,0.152276051507425,20000
PVALB,FBF1,0.152407766688031,905
PVALB,NEO1,0.152850529403749,1788
PVALB,MYCBP2,0.152851282555948,20000
PVALB,CAND1,0.152924112255536,844
PVALB,ITGA1,0.152974293089779,20000
PVALB,FRMD4B,0.153146137723883,2032
PVALB,SYT1,0.153215869860456,813
PVALB,HSPA14,0.153258234695926,20000
PVALB,GTF2E1,0.153569775396087,253
PVALB,LPIN3,0.153622977457339,1813
PVALB,ADAM7,0.153768690977202,1742
PVALB,DMXL2,0.15413934021163,838
PVALB,WASF1,0.154283578992139,20000
PVALB,CHFR,0.154440313982961,1302
PVALB,RASGRP1,0.154467098826368,20000
PVALB,NOL9,0.154589361742415,201
PVALB,EXTL3,0.156312090183205,20000
PVALB,KRT222,0.156651271163562,20000
PVALB,B4GALT6,0.156795581939562,20000
PVALB,SNX1,0.1572514346278,1578
PVALB,EXT1,0.157260347718586,1466
PVALB,TMEM43,0.157509897681844,945
PVALB,ZNF84,0.157571687778491,1072
PVALB,ZNF335,0.157700842646412,20000
PVALB,C6orf203,0.158111426561103,20000
PVALB,REC8,0.158592246828036,259
PVALB,IL26,0.158726570069305,1651
PVALB,DLG3,0.159166496661717,20000
PVALB,IPO7,0.159318001759109,20000
PVALB,KCNH3,0.159398631916289,20000
PVALB,PIGA,0.159452275383008,422
PVALB,RARG,0.159692430190894,1066
PVALB,C16orf70,0.160262897551722,1066
PVALB,AP3M1,0.160284117722516,1229
PVALB,PSTPIP1,0.160556801865012,20000
PVALB,PDHX,0.160820661857334,20000
PVALB,ADD2,0.161012439352174,20000
PVALB,HSPA4L,0.161054677297349,20000
PVALB,SETD3,0.161056822552903,1175
PVALB,BHLHE23,0.161313720186063,1789
PVALB,CARD8,0.161743202683436,541
PVALB,OTUD7A,0.161848298612869,623
PVALB,NOC2L,0.161963627098815,1519
PVALB,PLEKHA8,0.161977135562463,20000
PVALB,FAM118A,0.162042600187026,2686
PVALB,PARP1,0.1622161750971,20000
PVALB,COL4A3BP,0.162448707640301,20000
PVALB,GMEB2,0.162525398559601,20000
PVALB,TPR,0.162707652312547,1746
PVALB,HIST1H4J,0.162787588089443,20000
PVALB,DBX1,0.162984825027994,1329
PVALB,ITGA7,0.162985527978605,1303
PVALB,LIN7A,0.163170535128764,20000
PVALB,RETNLB,0.163202489918677,441
PVALB,AADACL3,0.163202489918677,450
PVALB,SLFN12,0.163202489918677,426
PVALB,CCL2,0.163202489918677,349
PVALB,SFN,0.163202489918677,470
PVALB,TLR5,0.163202489918677,510
PVALB,SIGLEC14,0.163202489918677,350
PVALB,HNRNPUL1,0.163202489918677,587
PVALB,ATP10D,0.163202489918677,630
PVALB,CCDC61,0.163202489918677,473
PVALB,GLIS2,0.163202489918677,463
PVALB,PARD6G_AS1,0.163202489918677,379
PVALB,ACSM2A,0.163202489918677,569
PVALB,PLCD3,0.163202489918677,404
PVALB,TLX1,0.163202489918677,413
PVALB,OTOP2,0.163202489918678,424
PVALB,PLCD1,0.163202489918678,516
PVALB,SERTAD1,0.163202489918678,350
PVALB,TIPIN,0.163202489918678,478
PVALB,TMEM119,0.163202489918678,537
PVALB,VENTX,0.163202489918678,542
PVALB,FSCN2,0.163202489918678,405
PVALB,IL9R,0.163202489918678,478
PVALB,KCND1,0.163202489918678,424
PVALB,C1QBP,0.163202489918678,570
PVALB,PCDHGB7,0.163202489918678,531
PVALB,PLEKHN1,0.163202489918678,538
PVALB,HEBP2,0.163202489918678,581
PVALB,ZC3H3,0.163202489918678,398
PVALB,CCDC70,0.163202489918678,471
PVALB,NPNT,0.163202489918678,338
PVALB,XRN2,0.163202489918678,450
PVALB,ENGASE,0.163202489918678,484
PVALB,GABBR2,0.163339994807229,20000
PVALB,MMP17,0.163430989506352,20000
PVALB,RAB11FIP2,0.163821431283373,20000
PVALB,PES1,0.164024250161132,1459
PVALB,SLC4A10,0.164190443739275,786
PVALB,PLEKHB2,0.164340695860254,1010
PVALB,ZNF599,0.16443018092654,1257
PVALB,PLA2G2D,0.164485738781532,1712
PVALB,TMEM189,0.164926092289724,20000
PVALB,GH1,0.164963870360747,1719
PVALB,SETD5,0.165610096292648,20000
PVALB,FAM155A,0.165826361552928,20000
PVALB,FEN1,0.166214283090047,1467
PVALB,COQ2,0.166328409495345,1667
PVALB,RPL18,0.167302207457723,1773
PVALB,UBAP2L,0.16776380582349,2462
PVALB,ACLY,0.167957874329313,2046
PVALB,ARRDC1,0.168070579317703,888
PVALB,EXOC1,0.168242230912916,507
PVALB,SNN,0.168260044875062,20000
PVALB,TRA2A,0.169241723822437,630
PVALB,MSL3,0.169940435241148,20000
PVALB,GLRX3,0.170005744882721,1828
PVALB,PPARD,0.170142251324513,1424
PVALB,HAP1,0.171120245895663,20000
PVALB,BCO2,0.171498892607666,20000
PVALB,GALNT5,0.172560356301073,20000
PVALB,CDKL2,0.172605983145341,20000
PVALB,TM9SF1,0.172814078908369,1703
PVALB,ZNF428,0.173369173835729,20000
PVALB,CLGN,0.173517961402164,20000
PVALB,FAM57B,0.173723118599668,20000
PVALB,SLC22A4,0.17407178724141,2031
PVALB,CCDC106,0.174120324521287,20000
PVALB,CLTB,0.174220815923924,20000
PVALB,C12orf65,0.174585866668659,20000
PVALB,TMEM198,0.174593860628723,20000
PVALB,DNM1,0.175513804716789,1546
PVALB,CNKSR2,0.175526728511097,20000
PVALB,NPR2,0.176149597151617,1457
PVALB,PPCDC,0.17695386278829,20000
PVALB,LZTS1,0.177419103359183,20000
PVALB,NF2,0.177926792672635,1604
PVALB,ACSL6,0.178033254768831,20000
PVALB,SYDE2,0.17855109718194,20000
PVALB,PPP1CA,0.178878240103742,20000
PVALB,RFC5,0.179161537016644,20000
PVALB,TGFBR2,0.179713520428425,2693
PVALB,FXYD5,0.18026065054248,20000
PVALB,STK38,0.180291425833191,963
PVALB,GTF3A,0.180892636866699,20000
PVALB,CAMK1,0.181084231087704,20000
PVALB,NRN1,0.181190406118161,20000
PVALB,SPTAN1,0.181225678795623,20000
PVALB,ZNF541,0.181704071460757,741
PVALB,LOC391322,0.182151939640121,603
PVALB,EHD3,0.182321702091386,890
PVALB,ENPP7,0.182701034537068,1912
PVALB,ZEB2,0.182874044567391,20000
PVALB,TROAP,0.182958914481077,1647
PVALB,HSPB9,0.183120264355997,20000
PVALB,DYNLRB1,0.183383246379563,966
PVALB,RSAD2,0.183437389021087,1998
PVALB,GRIK4,0.184135434732612,2078
PVALB,ORAI3,0.184177821795575,1449
PVALB,FGF7,0.184409286371603,20000
PVALB,TXNDC17,0.185531720168504,20000
PVALB,GLIS3_AS1,0.185583788593935,323
PVALB,ZAP70,0.185788826600311,20000
PVALB,FOXH1,0.185856456851857,20000
PVALB,HAND2,0.186023298472182,2049
PVALB,RUFY1,0.186439521646986,2737
PVALB,ZNF26,0.186636081068632,20000
PVALB,NBR2,0.186636696962723,20000
PVALB,JAM3,0.186877693385035,20000
PVALB,PPP3CB,0.187093262999599,897
PVALB,SCN2A,0.187138217423974,865
PVALB,PIP5K1C,0.187518316499445,20000
PVALB,MICAL2,0.187739716786022,18393
PVALB,EPB41L1,0.187768138289217,1435
PVALB,ZDHHC13,0.188531480980764,20000
PVALB,RASSF8,0.188775488556585,2463
PVALB,KCNQ1DN,0.188874999901746,20000
PVALB,KPNA6,0.189333284561938,20000
PVALB,MIEN1,0.189344082890526,1442
PVALB,FHIT,0.189513656450591,20000
PVALB,BMP8B,0.189528867468459,20000
PVALB,WDR37,0.189545524848459,20000
PVALB,IGLON5,0.189700302999447,20000
PVALB,PRKD1,0.189700701978451,20000
PVALB,ZFAND6,0.189814151418618,1632
PVALB,GRID1,0.189874476748341,20000
PVALB,SPEG,0.189975951029689,3637
PVALB,LRRC66,0.190053756891076,20000
PVALB,HOXD8,0.190071250328347,575
PVALB,EIF3B,0.190130680190483,20000
PVALB,SYT6,0.190673811129504,2172
PVALB,PSPN,0.190916498948687,20000
PVALB,ATP8B2,0.191101351363891,847
PVALB,KIAA0753,0.191326305963492,20000
PVALB,POM121L1P,0.191350744799878,4857
PVALB,PLVAP,0.191532211818811,1145
PVALB,SLC25A51P1,0.191557278218735,660
PVALB,KSR2,0.191646329248606,2643
PVALB,GTPBP1,0.191663971519476,1067
PVALB,MAPK8IP3,0.191697775749047,574
PVALB,RUVBL1,0.192094738920485,1467
PVALB,EPB41L4A,0.192344864676815,20000
PVALB,ISCA1,0.192545726274544,1216
PVALB,PELI2,0.192669222725609,1747
PVALB,SPTLC2,0.192812390566746,20000
PVALB,CRYBB3,0.193836572916891,191
PVALB,NRXN1,0.194115555397975,20000
PVALB,LOC100131289,0.19421015315519,20000
PVALB,FBLIM1,0.194324068591249,20000
PVALB,PEX26,0.19442031738159,201
PVALB,CLDN19,0.194691431741523,1006
PVALB,CTAGE1,0.194706116749703,1858
PVALB,RCC1,0.194740134154275,428
PVALB,HIST1H2AE,0.19529463687882,16461
PVALB,OTUD4,0.195573013052904,1189
PVALB,PEX13,0.195884104968916,1308
PVALB,SMCR8,0.196741723238026,273
PVALB,ZCCHC7,0.196791617804863,20000
PVALB,HAAO,0.196891326593439,20000
PVALB,CFL1,0.197128620246241,501
PVALB,KRTAP5_11,0.197699588297573,263
PVALB,TCL6,0.197700445658608,292
PVALB,RASSF7,0.19770062076964,298
PVALB,ALG11,0.19770076204547,304
PVALB,DNAJC6,0.197700913136846,310
PVALB,ABL1,0.197700956171208,311
PVALB,SMARCA4,0.197700984940794,314
PVALB,SPAST,0.197701101371949,319
PVALB,RANBP10,0.197701145878587,320
PVALB,RTTN,0.197701189368412,321
PVALB,GNAI3,0.197701194060658,320
PVALB,MTMR7,0.197701415218146,338
PVALB,ZNF468,0.197701500212838,344
PVALB,PHC3,0.197701685636274,361
PVALB,UBE2Q2,0.19770179103585,373
PVALB,AFF1,0.197701791450478,373
PVALB,OGFRL1,0.197701830876803,378
PVALB,METTL2A,0.197701882982368,386
PVALB,ZNF569,0.197701902680624,389
PVALB,TNPO1,0.197701953363601,398
PVALB,EPS15L1,0.197701965224947,641
PVALB,GALK2,0.197701978067431,404
PVALB,CAV2,0.19770200336233,410
PVALB,STAT1,0.197702023527462,416
PVALB,SMG6,0.197702031836708,416
PVALB,DUSP22,0.197702046852937,421
PVALB,NBPF3,0.197702096179036,547
PVALB,STARD7,0.197702105118739,450
PVALB,PBX2,0.197702105160929,540
PVALB,STX17,0.197702111116493,455
PVALB,HUS1,0.197702112992332,457
PVALB,CORO1C,0.197702115602694,459
PVALB,UBE2NL,0.197702115800166,460
PVALB,WWOX,0.197702126889129,472
PVALB,COPB1,0.197702129814664,481
PVALB,ERCC8,0.197702130545207,485
PVALB,ATR,0.197707417027735,612
PVALB,PCSK4,0.197720338753597,751
PVALB,MIB1,0.197820502056418,771
PVALB,FTSJ3,0.19785509869934,1513
PVALB,IGF1R,0.197892511089769,676
PVALB,ZNF595,0.197912467331302,655
PVALB,GABPB2,0.19793792750768,941
PVALB,WDR27,0.19830152814191,808
PVALB,LATS1,0.198550762066925,727
PVALB,YIPF4,0.198569955378066,809
PVALB,MRPS17,0.198622775875293,20000
PVALB,SCP2,0.198949409663023,1595
PVALB,ARMC7,0.198979743758754,20000
PVALB,RPGRIP1L,0.199057116885244,1485
PVALB,ZNF662,0.199361289434129,729
PVALB,FAM69A,0.199459190338376,466
PVALB,ADAMTSL5,0.199979130784326,20000
PVALB,PPP3R2,0.200526223783609,898
PVALB,DNAJC28,0.200805380574512,20000
PVALB,C16orf45,0.200971841393817,20000
PVALB,MAST1,0.201211629802476,20000
PVALB,TFDP1,0.201813473021892,914
PVALB,YIF1B,0.202583761092228,1103
PVALB,ZNF280B,0.202661243243412,1230
PVALB,KRTAP5_10,0.204763226136068,328
PVALB,LOC284009,0.205328561251941,1115
PVALB,SYNJ2,0.205598615693009,750
PVALB,STK33,0.20571526590745,1598
PVALB,FH,0.206596570286215,20000
PVALB,AGL,0.206635972986874,1696
PVALB,MTFMT,0.206721887426168,20000
PVALB,FN3K,0.206914809452072,1828
PVALB,BCAS4,0.207063344701498,20000
PVALB,PPFIA4,0.207594492416801,692
PVALB,ZNF559,0.207701500264087,20000
PVALB,NAPA,0.207789523113336,223
PVALB,LARP4B,0.207994920439557,824
PVALB,SLFN5,0.208209049060803,20000
PVALB,PRDM8,0.208211473077738,20000
PVALB,OAS3,0.208378620957387,530
PVALB,KLK3,0.208829551976481,1169
PVALB,GYS1,0.209477630936222,625
PVALB,TJP3,0.210619498583012,1635
PVALB,EEF1A2,0.210692990726634,1853
PVALB,TAT,0.211812671919685,1544
PVALB,SLC48A1,0.21196195471654,20000
PVALB,ZBTB33,0.212982430613718,6306
PVALB,AMN,0.213254615752529,883
PVALB,WDR43,0.213429138187025,661
PVALB,RASAL2,0.213576658601508,1139
PVALB,LHX1,0.213989124747508,1785
PVALB,SCYL1,0.214118941186841,20000
PVALB,TNFRSF12A,0.214295318406548,20000
PVALB,DDX6,0.214641791527997,1430
PVALB,NDUFA2,0.214869240350298,1117
PVALB,ZNF638,0.214955203044679,616
PVALB,CCDC69,0.215086329322576,1579
PVALB,KIAA1671,0.215555625217158,20000
PVALB,ANKRD13C,0.21587299175855,2731
PVALB,BRSK2,0.216224928224538,179
PVALB,RGS7BP,0.216356652443595,20000
PVALB,C18orf21,0.216385918450324,20000
PVALB,NUDT15,0.216783471258759,969
PVALB,OR7E24,0.217222965025999,2295
PVALB,CUL4B,0.217671746265699,551
PVALB,CRY2,0.217779982048585,1172
PVALB,FBXO42,0.21783726384409,1330
PVALB,NRSN2,0.218263818030157,20000
PVALB,TMEM201,0.218516375854862,1552
PVALB,PRB4,0.218931610432834,20000
PVALB,CYP4F35P,0.219134281520418,587
PVALB,FAM187B,0.2193142171446,20000
PVALB,FMO5,0.219326240905845,1391
PVALB,NCOA1,0.219358577519299,20000
PVALB,ALG14,0.219486577771524,20000
PVALB,MUC12,0.219552037414686,20000
PVALB,NFE2L1,0.21962294165126,217
PVALB,TBC1D8,0.219920581597821,20000
PVALB,SMARCD1,0.220074272704258,734
PVALB,MATK,0.220447542016066,20000
PVALB,ZNF382,0.220596698296065,139
PVALB,RIN2,0.220847481580763,444
PVALB,CDK5RAP2,0.2211367287254,550
PVALB,GINS3,0.221189612499326,446
PVALB,SEMA4G,0.221550443977431,3261
PVALB,UBAP1,0.22165780593128,1329
PVALB,SLCO3A1,0.221906663957783,1590
PVALB,PCSK9,0.222182455471799,20000
PVALB,ZNF174,0.222623220508698,20000
PVALB,UHRF1BP1L,0.222829603186585,20000
PVALB,PCSK2,0.223521697707897,20000
PVALB,RNPS1,0.223628827297535,1262
PVALB,LMTK3,0.223969003010238,20000
PVALB,NQO2,0.224929887961024,277
PVALB,SEMA5B,0.225077815296256,1330
PVALB,PKP1,0.225692970214543,20000
PVALB,CPSF2,0.22586611756212,20000
PVALB,C10orf88,0.225889360011422,1332
PVALB,CPNE4,0.226105368708066,20000
PVALB,SMC4,0.226823641188566,357
PVALB,POMC,0.226879152096708,20000
PVALB,RELB,0.227454832242402,1462
PVALB,TMEM45B,0.227950341966969,20000
PVALB,ZNF780B,0.227989599435462,701
PVALB,GAS2L1,0.228026110042709,20000
PVALB,PFKFB3,0.228459581477111,613
PVALB,CCDC134,0.228487514272294,20000
PVALB,GJB3,0.228544305667475,504
PVALB,SFMBT1,0.229390568937742,20000
PVALB,PTPN2,0.229632116516906,1534
PVALB,NBR1,0.229986721842153,1432
PVALB,RGS2,0.230103205435007,2244
PVALB,ITPKC,0.230131693936889,354
PVALB,BAG4,0.230185038509572,854
PVALB,SRF,0.230199007813583,13518
PVALB,SV2B,0.23063790590937,801
PVALB,GAS6,0.230824349822833,20000
PVALB,NARS,0.23111258345988,20000
PVALB,NCBP1,0.231747218136871,317
PVALB,H2AFJ,0.231796574365964,1038
PVALB,MYH10,0.231838007299989,210
PVALB,ZNF33A,0.2318598855429,876
PVALB,RBM38,0.23211795401089,1031
PVALB,PIGG,0.232998656735016,1172
PVALB,GPR162,0.233116335335976,786
PVALB,SLC35A1,0.233215438253449,20000
PVALB,PRR14,0.233588555823821,1590
PVALB,HIST1H2AK,0.233707284629871,1285
PVALB,TMEM214,0.233723092199305,874
PVALB,RWDD1,0.234507633172731,20000
PVALB,HOMEZ,0.235078397720755,426
PVALB,ZNF17,0.235315256252333,266
PVALB,MED13,0.235538543557371,1102
PVALB,MBD5,0.23560995107596,20000
PVALB,BICD2,0.236028474663734,2452
PVALB,KRTAP5_2,0.236407230417491,1435
PVALB,THG1L,0.237066823172811,20000
PVALB,PIGQ,0.237777198125939,802
PVALB,LINC00471,0.238300432837798,1671
PVALB,GNPTG,0.239085415226345,20000
PVALB,THOP1,0.239254870464065,1610
PVALB,LUC7L,0.239626474010621,616
PVALB,KARS,0.240191495008069,20000
PVALB,SYT3,0.240479742945526,20000
PVALB,PTPRE,0.24073554293271,462
PVALB,RFC1,0.241306806085561,536
PVALB,CCDC87,0.242185190518851,20000
PVALB,KLHL34,0.242220924157428,1564
PVALB,CERK,0.242252383962373,20000
PVALB,PICALM,0.243234644879435,423
PVALB,PLOD1,0.24397718580993,441
PVALB,SYT11,0.244520623391798,524
PVALB,HCG4,0.245378129189129,20000
PVALB,IDH3A,0.245621805146211,20000
PVALB,UBE2J2,0.24585283516814,206
PVALB,ZNF594,0.246717589956338,1087
PVALB,RPL23AP53,0.247138099459833,1721
PVALB,LMO7,0.247601243619069,20000
PVALB,LRRC63,0.247738703479736,307
PVALB,PTK2B,0.24789792486306,756
PVALB,SMAD5,0.248372662263453,1479
PVALB,IL10RA,0.248517619256427,20000
PVALB,NFYB,0.248663610091034,2351
PVALB,TASP1,0.250210144031317,770
PVALB,GFM1,0.250669263429838,20000
PVALB,CACNB1,0.250905609239457,783
PVALB,LGALS4,0.251068908308481,1490
PVALB,HYLS1,0.251306198731407,1552
PVALB,ARAP1,0.251373640731373,766
PVALB,TROVE2,0.251385815867749,824
PVALB,AVEN,0.252415970826044,547
PVALB,TOR1AIP2,0.254309823578843,1126
PVALB,AMOTL1,0.254326003694114,1102
PVALB,RAB6A,0.254779628766087,249
PVALB,NTN3,0.254878743259263,758
PVALB,OSBPL6,0.254929552162678,160
PVALB,FAM8A1,0.255471953838298,1598
PVALB,ZNF431,0.255630053900355,280
PVALB,VASH1,0.255645668860518,461
PVALB,C2orf40,0.25590601299884,20000
PVALB,RAB15,0.256204062153472,186
PVALB,CCDC166,0.25621265619152,970
PVALB,MBL1P,0.258080707353002,1039
PVALB,ZNF790,0.258211787416518,1708
PVALB,SDC4,0.258931030591993,1508
PVALB,FAM189A1,0.259411527154971,20000
PVALB,PLK2,0.259542974648518,20000
PVALB,CDKN1C,0.259847518497876,1843
PVALB,TUBA4A,0.260007584077523,719
PVALB,CTSC,0.260203522367563,20000
